Date,AEM,AI,AMD,ARBE,ASML,CHYM,GOOGL,INGM,IONQ,MRVL,MSFT,MU,NVDA,PLUG,RDDT,RGTI,SMR,VERU
2014-10-09,24.41,0.0,2.95,0.0,84.8,0.0,28.37,0.0,0.0,11.78,38.97,29.93,0.43,4.41,0.0,0.0,0.0,3.99
2014-10-10,24.18,0.0,2.72,0.0,80.96,0.0,27.59,0.0,0.0,10.94,37.43,27.14,0.4,4.44,0.0,0.0,0.0,4.0
2014-10-13,24.8,0.0,2.74,0.0,81.27,0.0,27.08,0.0,0.0,10.47,37.1,26.4,0.4,4.23,0.0,0.0,0.0,4.16
2014-10-14,24.86,0.0,2.62,0.0,83.34,0.0,27.27,0.0,0.0,10.67,37.17,26.75,0.41,4.34,0.0,0.0,0.0,4.2
2014-10-15,25.5,0.0,2.61,0.0,82.54,0.0,26.88,0.0,0.0,10.68,36.74,26.9,0.42,4.37,0.0,0.0,0.0,4.21
2014-10-16,25.2,0.0,2.64,0.0,81.57,0.0,26.69,0.0,0.0,10.9,36.33,27.64,0.42,4.4,0.0,0.0,0.0,4.18
2014-10-17,23.76,0.0,2.72,0.0,83.16,0.0,25.99,0.0,0.0,10.9,37.09,28.1,0.42,4.38,0.0,0.0,0.0,4.33
2014-10-20,25.09,0.0,2.67,0.0,83.16,0.0,26.46,0.0,0.0,11.19,37.47,29.0,0.42,4.45,0.0,0.0,0.0,4.34
2014-10-21,25.07,0.0,2.77,0.0,84.11,0.0,26.74,0.0,0.0,11.44,38.15,30.46,0.44,4.41,0.0,0.0,0.0,4.25
2014-10-22,23.83,0.0,2.64,0.0,82.85,0.0,26.97,0.0,0.0,11.37,37.72,29.86,0.43,4.29,0.0,0.0,0.0,4.12
2014-10-23,24.19,0.0,2.69,0.0,84.47,0.0,27.52,0.0,0.0,11.56,38.27,30.17,0.44,4.3,0.0,0.0,0.0,4.11
2014-10-24,24.16,0.0,2.68,0.0,85.45,0.0,27.28,0.0,0.0,11.69,39.21,30.34,0.44,4.34,0.0,0.0,0.0,4.18
2014-10-27,23.71,0.0,2.66,0.0,86.11,0.0,27.33,0.0,0.0,11.69,39.03,31.55,0.44,4.3,0.0,0.0,0.0,4.22
2014-10-28,24.4,0.0,2.72,0.0,88.11,0.0,27.78,0.0,0.0,11.72,39.52,31.85,0.45,4.42,0.0,0.0,0.0,4.5
2014-10-29,23.23,0.0,2.77,0.0,86.77,0.0,27.76,0.0,0.0,11.64,39.63,31.53,0.45,4.44,0.0,0.0,0.0,4.35
2014-10-30,20.47,0.0,2.75,0.0,87.63,0.0,27.85,0.0,0.0,11.39,39.14,31.08,0.45,4.49,0.0,0.0,0.0,4.58
2014-10-31,19.44,0.0,2.8,0.0,89.61,0.0,28.22,0.0,0.0,12.06,39.91,32.32,0.47,4.71,0.0,0.0,0.0,4.57
2014-11-03,19.85,0.0,2.87,0.0,89.49,0.0,28.02,0.0,0.0,12.14,40.33,32.73,0.47,5.14,0.0,0.0,0.0,4.59
2014-11-04,19.03,0.0,2.83,0.0,88.96,0.0,28.04,0.0,0.0,12.11,40.44,32.59,0.48,5.35,0.0,0.0,0.0,4.59
2014-11-05,18.37,0.0,2.8,0.0,89.98,0.0,27.63,0.0,0.0,12.29,40.68,32.92,0.48,4.96,0.0,0.0,0.0,4.59
2014-11-06,19.13,0.0,2.76,0.0,91.53,0.0,27.42,0.0,0.0,11.99,41.4,32.57,0.48,5.12,0.0,0.0,0.0,4.58
2014-11-07,20.36,0.0,2.78,0.0,89.69,0.0,27.43,0.0,0.0,12.0,41.38,32.24,0.47,5.3,0.0,0.0,0.0,4.49
2014-11-10,19.03,0.0,2.76,0.0,91.66,0.0,27.75,0.0,0.0,12.17,41.56,32.32,0.48,5.28,0.0,0.0,0.0,4.46
2014-11-11,19.9,0.0,2.73,0.0,91.96,0.0,27.9,0.0,0.0,11.97,41.54,32.43,0.47,5.08,0.0,0.0,0.0,4.45
2014-11-12,19.66,0.0,2.71,0.0,91.54,0.0,27.75,0.0,0.0,11.96,41.47,32.14,0.47,4.24,0.0,0.0,0.0,4.41
2014-11-13,19.38,0.0,2.66,0.0,91.62,0.0,27.66,0.0,0.0,11.57,42.17,32.17,0.47,4.06,0.0,0.0,0.0,4.31
2014-11-14,20.77,0.0,2.61,0.0,91.78,0.0,27.59,0.0,0.0,11.79,42.15,31.86,0.47,3.72,0.0,0.0,0.0,4.24
2014-11-17,21.29,0.0,2.67,0.0,92.1,0.0,27.17,0.0,0.0,11.7,42.04,31.54,0.47,3.72,0.0,0.0,0.0,4.21
2014-11-18,22.24,0.0,2.65,0.0,93.36,0.0,27.06,0.0,0.0,12.09,41.69,32.1,0.48,4.04,0.0,0.0,0.0,4.23
2014-11-19,21.55,0.0,2.63,0.0,94.87,0.0,27.2,0.0,0.0,11.99,41.25,32.19,0.48,3.96,0.0,0.0,0.0,4.12
2014-11-20,22.26,0.0,2.69,0.0,95.21,0.0,27.03,0.0,0.0,11.93,41.66,32.44,0.49,3.94,0.0,0.0,0.0,4.13
2014-11-21,22.04,0.0,2.77,0.0,95.0,0.0,27.13,0.0,0.0,12.55,41.04,33.5,0.49,3.93,0.0,0.0,0.0,4.23
2014-11-24,21.46,0.0,2.83,0.0,93.08,0.0,27.21,0.0,0.0,12.47,40.71,33.92,0.49,3.95,0.0,0.0,0.0,4.43
2014-11-25,22.1,0.0,2.83,0.0,92.76,0.0,27.3,0.0,0.0,12.62,40.61,33.99,0.49,4.0,0.0,0.0,0.0,4.37
2014-11-26,21.5,0.0,2.84,0.0,93.3,0.0,27.22,0.0,0.0,12.89,40.85,34.79,0.5,3.96,0.0,0.0,0.0,4.4
2014-11-28,19.43,0.0,2.79,0.0,95.0,0.0,27.29,0.0,0.0,12.85,40.9,35.11,0.5,3.82,0.0,0.0,0.0,4.26
2014-12-01,20.77,0.0,2.67,0.0,94.74,0.0,26.82,0.0,0.0,12.79,41.59,34.17,0.49,3.54,0.0,0.0,0.0,4.01
2014-12-02,20.04,0.0,2.68,0.0,95.07,0.0,26.77,0.0,0.0,13.01,41.45,34.77,0.49,3.6,0.0,0.0,0.0,3.86
2014-12-03,20.91,0.0,2.74,0.0,96.88,0.0,26.69,0.0,0.0,13.54,41.13,35.26,0.51,3.5,0.0,0.0,0.0,3.67
2014-12-04,20.07,0.0,2.69,0.0,96.5,0.0,26.97,0.0,0.0,13.46,41.78,35.23,0.5,3.7,0.0,0.0,0.0,3.68
2014-12-05,19.61,0.0,2.66,0.0,98.23,0.0,26.25,0.0,0.0,13.55,41.42,35.64,0.51,3.6,0.0,0.0,0.0,3.7
2014-12-08,19.74,0.0,2.58,0.0,97.01,0.0,26.38,0.0,0.0,13.66,40.8,35.18,0.5,3.37,0.0,0.0,0.0,3.63
2014-12-09,21.22,0.0,2.59,0.0,97.01,0.0,26.65,0.0,0.0,13.28,40.71,34.83,0.5,3.28,0.0,0.0,0.0,3.91
2014-12-10,20.57,0.0,2.48,0.0,96.2,0.0,26.24,0.0,0.0,12.87,40.12,34.05,0.49,3.19,0.0,0.0,0.0,3.77
2014-12-11,20.29,0.0,2.49,0.0,96.21,0.0,26.45,0.0,0.0,12.97,40.35,34.37,0.49,3.1,0.0,0.0,0.0,3.7
2014-12-12,20.05,0.0,2.52,0.0,95.31,0.0,25.92,0.0,0.0,12.78,40.16,33.21,0.47,2.93,0.0,0.0,0.0,3.67
2014-12-15,18.36,0.0,2.47,0.0,92.91,0.0,25.64,0.0,0.0,12.68,39.92,32.57,0.47,2.77,0.0,0.0,0.0,3.57
2014-12-16,18.03,0.0,2.5,0.0,94.22,0.0,24.76,0.0,0.0,12.42,38.63,32.15,0.46,2.73,0.0,0.0,0.0,3.62
2014-12-17,19.13,0.0,2.55,0.0,95.01,0.0,25.17,0.0,0.0,12.79,39.13,33.04,0.48,2.94,0.0,0.0,0.0,3.9
2014-12-18,20.47,0.0,2.55,0.0,97.19,0.0,25.58,0.0,0.0,12.78,40.65,33.65,0.49,2.92,0.0,0.0,0.0,4.01
2014-12-19,20.61,0.0,2.57,0.0,96.04,0.0,25.85,0.0,0.0,12.77,40.77,33.69,0.49,3.05,0.0,0.0,0.0,4.09
2014-12-22,19.14,0.0,2.66,0.0,98.45,0.0,26.46,0.0,0.0,12.99,41.04,33.83,0.5,3.05,0.0,0.0,0.0,4.09
2014-12-23,19.03,0.0,2.67,0.0,98.1,0.0,26.78,0.0,0.0,12.91,41.44,34.16,0.5,3.06,0.0,0.0,0.0,4.01
2014-12-24,19.56,0.0,2.65,0.0,98.56,0.0,26.69,0.0,0.0,12.91,41.18,34.1,0.49,3.05,0.0,0.0,0.0,3.89
2014-12-26,20.14,0.0,2.65,0.0,98.26,0.0,26.91,0.0,0.0,12.94,40.96,34.18,0.49,3.08,0.0,0.0,0.0,3.89
2014-12-29,19.71,0.0,2.66,0.0,98.33,0.0,26.71,0.0,0.0,12.91,40.59,34.7,0.49,3.13,0.0,0.0,0.0,3.93
2014-12-30,20.72,0.0,2.63,0.0,97.27,0.0,26.6,0.0,0.0,13.03,40.22,34.58,0.49,3.12,0.0,0.0,0.0,3.93
2014-12-31,20.59,0.0,2.67,0.0,96.93,0.0,26.37,0.0,0.0,13.06,39.73,34.19,0.48,3.0,0.0,0.0,0.0,3.92
2015-01-02,22.34,0.0,2.67,0.0,96.55,0.0,26.32,0.0,0.0,13.08,40.0,33.94,0.48,2.98,0.0,0.0,0.0,3.9
2015-01-05,22.71,0.0,2.66,0.0,93.3,0.0,25.82,0.0,0.0,12.86,39.63,32.99,0.47,3.01,0.0,0.0,0.0,3.88
2015-01-06,24.01,0.0,2.63,0.0,90.54,0.0,25.18,0.0,0.0,13.36,39.05,32.1,0.46,3.05,0.0,0.0,0.0,3.76
2015-01-07,23.53,0.0,2.58,0.0,91.05,0.0,25.11,0.0,0.0,13.55,39.55,31.35,0.46,3.05,0.0,0.0,0.0,3.68
2015-01-08,23.17,0.0,2.61,0.0,92.96,0.0,25.19,0.0,0.0,14.43,40.71,32.89,0.48,3.08,0.0,0.0,0.0,3.84
2015-01-09,24.64,0.0,2.63,0.0,91.77,0.0,24.89,0.0,0.0,14.44,40.37,32.75,0.48,3.01,0.0,0.0,0.0,3.72
2015-01-12,25.5,0.0,2.63,0.0,93.0,0.0,24.7,0.0,0.0,14.34,39.86,30.92,0.47,2.94,0.0,0.0,0.0,3.78
2015-01-13,24.61,0.0,2.66,0.0,93.0,0.0,24.94,0.0,0.0,14.15,39.66,30.12,0.47,2.91,0.0,0.0,0.0,3.82
2015-01-14,24.35,0.0,2.63,0.0,92.69,0.0,25.15,0.0,0.0,13.97,39.31,29.35,0.47,2.75,0.0,0.0,0.0,3.85
2015-01-15,25.94,0.0,2.52,0.0,91.66,0.0,25.05,0.0,0.0,13.82,38.9,28.62,0.47,2.55,0.0,0.0,0.0,3.76
2015-01-16,27.07,0.0,2.39,0.0,92.63,0.0,25.37,0.0,0.0,14.0,39.55,28.31,0.48,2.67,0.0,0.0,0.0,3.84
2015-01-20,27.41,0.0,2.24,0.0,93.32,0.0,25.34,0.0,0.0,14.13,39.68,28.98,0.48,2.6,0.0,0.0,0.0,3.7
2015-01-21,27.03,0.0,2.45,0.0,95.82,0.0,25.86,0.0,0.0,14.19,39.28,29.78,0.49,2.68,0.0,0.0,0.0,3.65
2015-01-22,27.65,0.0,2.47,0.0,96.73,0.0,26.7,0.0,0.0,14.13,40.32,30.17,0.5,2.9,0.0,0.0,0.0,3.68
2015-01-23,26.93,0.0,2.45,0.0,94.67,0.0,26.94,0.0,0.0,13.98,40.36,30.23,0.5,2.87,0.0,0.0,0.0,3.61
2015-01-26,27.06,0.0,2.61,0.0,96.48,0.0,26.68,0.0,0.0,14.08,40.21,30.3,0.49,3.07,0.0,0.0,0.0,3.77
2015-01-27,28.35,0.0,2.7,0.0,95.59,0.0,25.9,0.0,0.0,13.94,36.49,28.96,0.47,3.18,0.0,0.0,0.0,3.9
2015-01-28,27.26,0.0,2.63,0.0,94.07,0.0,25.47,0.0,0.0,13.78,35.23,28.42,0.46,2.89,0.0,0.0,0.0,3.84
2015-01-29,27.01,0.0,2.61,0.0,95.41,0.0,25.51,0.0,0.0,13.75,35.94,29.02,0.47,2.75,0.0,0.0,0.0,3.92
2015-01-30,27.89,0.0,2.57,0.0,93.44,0.0,26.72,0.0,0.0,13.95,34.56,28.59,0.46,2.67,0.0,0.0,0.0,3.79
2015-02-02,28.61,0.0,2.67,0.0,92.64,0.0,26.45,0.0,0.0,13.87,35.31,27.78,0.47,2.78,0.0,0.0,0.0,3.81
2015-02-03,27.94,0.0,2.76,0.0,93.39,0.0,26.51,0.0,0.0,14.36,35.58,28.28,0.48,2.88,0.0,0.0,0.0,3.9
2015-02-04,28.22,0.0,2.85,0.0,91.55,0.0,26.15,0.0,0.0,14.53,35.79,28.35,0.48,2.87,0.0,0.0,0.0,3.92
2015-02-05,28.59,0.0,3.31,0.0,92.68,0.0,26.33,0.0,0.0,14.57,36.31,28.8,0.49,2.89,0.0,0.0,0.0,3.84
2015-02-06,26.12,0.0,3.03,0.0,90.6,0.0,26.53,0.0,0.0,14.62,36.28,28.24,0.49,2.91,0.0,0.0,0.0,3.76
2015-02-09,26.55,0.0,3.04,0.0,88.68,0.0,26.31,0.0,0.0,14.47,36.23,27.69,0.49,2.91,0.0,0.0,0.0,3.8
2015-02-10,26.01,0.0,3.04,0.0,91.78,0.0,26.85,0.0,0.0,14.72,36.44,30.37,0.5,3.06,0.0,0.0,0.0,3.85
2015-02-11,25.45,0.0,3.07,0.0,92.97,0.0,26.74,0.0,0.0,14.73,36.25,30.3,0.5,3.26,0.0,0.0,0.0,3.85
2015-02-12,26.89,0.0,3.12,0.0,93.53,0.0,27.14,0.0,0.0,14.87,36.86,31.2,0.54,3.15,0.0,0.0,0.0,3.78
2015-02-13,26.98,0.0,3.15,0.0,93.92,0.0,27.39,0.0,0.0,14.94,37.53,31.11,0.54,3.15,0.0,0.0,0.0,3.82
2015-02-17,25.92,0.0,3.11,0.0,92.56,0.0,27.09,0.0,0.0,14.72,37.54,31.58,0.54,3.14,0.0,0.0,0.0,3.75
2015-02-18,26.41,0.0,3.08,0.0,93.23,0.0,26.97,0.0,0.0,14.62,37.5,31.42,0.53,3.07,0.0,0.0,0.0,3.78
2015-02-19,25.58,0.0,3.06,0.0,94.03,0.0,27.16,0.0,0.0,14.77,37.47,31.07,0.53,3.14,0.0,0.0,0.0,3.69
2015-02-20,25.12,0.0,3.06,0.0,94.25,0.0,26.93,0.0,0.0,14.67,37.79,31.28,0.54,3.24,0.0,0.0,0.0,3.71
2015-02-23,25.48,0.0,3.06,0.0,94.5,0.0,26.59,0.0,0.0,14.49,38.03,30.67,0.53,3.28,0.0,0.0,0.0,3.65
2015-02-24,25.27,0.0,3.11,0.0,99.56,0.0,26.77,0.0,0.0,14.57,37.98,30.05,0.54,3.16,0.0,0.0,0.0,3.61
2015-02-25,26.57,0.0,3.1,0.0,97.96,0.0,27.2,0.0,0.0,14.72,37.9,29.77,0.53,3.12,0.0,0.0,0.0,3.57
2015-02-26,26.63,0.0,3.08,0.0,97.01,0.0,27.8,0.0,0.0,14.5,37.96,29.91,0.53,3.11,0.0,0.0,0.0,3.56
2015-02-27,26.66,0.0,3.11,0.0,96.8,0.0,27.96,0.0,0.0,14.52,37.78,29.96,0.53,3.08,0.0,0.0,0.0,3.47
2015-03-02,26.55,0.0,3.21,0.0,98.82,0.0,28.58,0.0,0.0,14.78,37.8,30.51,0.54,3.13,0.0,0.0,0.0,3.35
2015-03-03,26.25,0.0,3.14,0.0,97.53,0.0,28.77,0.0,0.0,14.41,37.29,28.97,0.53,3.02,0.0,0.0,0.0,3.3
2015-03-04,25.53,0.0,3.05,0.0,97.54,0.0,28.74,0.0,0.0,14.6,37.1,28.59,0.54,2.93,0.0,0.0,0.0,3.21
2015-03-05,25.97,0.0,2.98,0.0,98.3,0.0,28.9,0.0,0.0,14.87,37.14,28.6,0.55,2.97,0.0,0.0,0.0,3.18
2015-03-06,23.77,0.0,2.92,0.0,96.48,0.0,28.47,0.0,0.0,14.91,36.49,27.84,0.54,2.97,0.0,0.0,0.0,3.12
2015-03-09,22.93,0.0,2.93,0.0,97.02,0.0,28.53,0.0,0.0,14.86,36.91,27.99,0.54,2.91,0.0,0.0,0.0,3.11
2015-03-10,22.8,0.0,2.92,0.0,95.42,0.0,27.83,0.0,0.0,14.75,36.21,26.97,0.55,2.86,0.0,0.0,0.0,2.99
2015-03-11,23.71,0.0,2.84,0.0,95.9,0.0,27.62,0.0,0.0,14.63,36.17,27.23,0.55,2.8,0.0,0.0,0.0,2.94
2015-03-12,23.62,0.0,2.76,0.0,94.21,0.0,27.89,0.0,0.0,14.53,35.34,27.37,0.55,2.78,0.0,0.0,0.0,2.95
2015-03-13,23.52,0.0,2.75,0.0,94.82,0.0,27.49,0.0,0.0,14.52,35.65,28.05,0.55,2.86,0.0,0.0,0.0,2.92
2015-03-16,23.59,0.0,2.76,0.0,96.92,0.0,27.91,0.0,0.0,14.45,35.8,27.85,0.55,2.75,0.0,0.0,0.0,2.9
2015-03-17,23.3,0.0,2.77,0.0,95.98,0.0,27.71,0.0,0.0,14.22,35.92,27.02,0.56,2.61,0.0,0.0,0.0,2.95
2015-03-18,24.27,0.0,2.75,0.0,96.03,0.0,28.14,0.0,0.0,14.31,36.61,27.5,0.55,2.59,0.0,0.0,0.0,2.94
2015-03-19,23.68,0.0,2.74,0.0,96.31,0.0,28.02,0.0,0.0,14.28,36.43,27.4,0.56,2.71,0.0,0.0,0.0,2.94
2015-03-20,24.65,0.0,2.8,0.0,99.03,0.0,28.08,0.0,0.0,14.21,36.94,28.01,0.57,2.66,0.0,0.0,0.0,2.9
2015-03-23,25.23,0.0,2.84,0.0,99.53,0.0,28.1,0.0,0.0,14.08,36.92,27.37,0.55,2.65,0.0,0.0,0.0,3.04
2015-03-24,25.09,0.0,2.79,0.0,99.23,0.0,28.7,0.0,0.0,13.98,36.96,27.31,0.54,2.67,0.0,0.0,0.0,3.05
2015-03-25,24.97,0.0,2.63,0.0,94.06,0.0,28.18,0.0,0.0,13.44,35.72,25.95,0.51,2.63,0.0,0.0,0.0,2.93
2015-03-26,24.17,0.0,2.65,0.0,89.07,0.0,28.01,0.0,0.0,13.52,35.5,26.04,0.51,2.62,0.0,0.0,0.0,2.85
2015-03-27,23.93,0.0,2.72,0.0,91.57,0.0,27.71,0.0,0.0,13.78,35.3,26.06,0.52,2.64,0.0,0.0,0.0,2.82
2015-03-30,23.22,0.0,2.7,0.0,92.7,0.0,27.89,0.0,0.0,13.72,35.29,26.06,0.52,2.68,0.0,0.0,0.0,2.8
2015-03-31,23.17,0.0,2.68,0.0,90.82,0.0,27.57,0.0,0.0,13.29,35.03,26.5,0.5,2.59,0.0,0.0,0.0,2.83
2015-04-01,25.04,0.0,2.69,0.0,90.2,0.0,27.31,0.0,0.0,13.53,35.08,26.5,0.51,2.52,0.0,0.0,0.0,2.86
2015-04-02,24.66,0.0,2.69,0.0,90.56,0.0,26.9,0.0,0.0,13.35,34.71,26.11,0.51,2.56,0.0,0.0,0.0,3.25
2015-04-06,25.6,0.0,2.7,0.0,90.1,0.0,27.04,0.0,0.0,13.5,35.79,26.79,0.52,2.52,0.0,0.0,0.0,3.26
2015-04-07,24.61,0.0,2.7,0.0,90.05,0.0,27.08,0.0,0.0,13.61,35.78,26.24,0.53,2.51,0.0,0.0,0.0,3.21
2015-04-08,24.03,0.0,2.71,0.0,89.87,0.0,27.28,0.0,0.0,13.56,35.68,26.5,0.53,2.49,0.0,0.0,0.0,3.0
2015-04-09,23.88,0.0,2.72,0.0,90.56,0.0,27.24,0.0,0.0,13.9,35.73,27.17,0.54,2.62,0.0,0.0,0.0,3.03
2015-04-10,24.63,0.0,2.76,0.0,89.91,0.0,27.26,0.0,0.0,13.8,35.94,27.37,0.55,2.61,0.0,0.0,0.0,2.92
2015-04-13,24.09,0.0,2.78,0.0,89.72,0.0,27.27,0.0,0.0,13.79,35.98,27.23,0.54,2.59,0.0,0.0,0.0,2.87
2015-04-14,24.33,0.0,2.67,0.0,89.87,0.0,26.83,0.0,0.0,13.69,35.88,27.07,0.54,2.67,0.0,0.0,0.0,2.92
2015-04-15,25.23,0.0,2.7,0.0,86.42,0.0,26.89,0.0,0.0,13.88,36.41,27.51,0.55,2.78,0.0,0.0,0.0,3.13
2015-04-16,24.94,0.0,2.87,0.0,85.51,0.0,27.01,0.0,0.0,13.86,36.32,27.36,0.54,2.72,0.0,0.0,0.0,3.33
2015-04-17,25.1,0.0,2.58,0.0,84.95,0.0,26.48,0.0,0.0,13.57,35.86,27.37,0.53,2.67,0.0,0.0,0.0,3.16
2015-04-20,24.99,0.0,2.49,0.0,86.37,0.0,27.06,0.0,0.0,13.58,36.97,27.6,0.53,2.72,0.0,0.0,0.0,3.21
2015-04-21,25.37,0.0,2.35,0.0,87.87,0.0,26.98,0.0,0.0,13.5,36.73,27.88,0.53,2.67,0.0,0.0,0.0,3.17
2015-04-22,24.12,0.0,2.28,0.0,96.92,0.0,27.3,0.0,0.0,13.34,37.04,28.81,0.54,2.65,0.0,0.0,0.0,3.19
2015-04-23,25.33,0.0,2.33,0.0,97.71,0.0,27.71,0.0,0.0,13.14,37.34,28.83,0.54,2.67,0.0,0.0,0.0,3.11
2015-04-24,24.73,0.0,2.3,0.0,97.06,0.0,28.51,0.0,0.0,12.93,41.24,28.52,0.53,2.65,0.0,0.0,0.0,3.05
2015-04-27,24.96,0.0,2.34,0.0,99.37,0.0,28.14,0.0,0.0,12.72,41.38,28.59,0.53,2.59,0.0,0.0,0.0,3.15
2015-04-28,26.59,0.0,2.31,0.0,99.44,0.0,28.05,0.0,0.0,12.76,42.35,28.31,0.54,2.57,0.0,0.0,0.0,3.2
2015-04-29,26.45,0.0,2.28,0.0,97.49,0.0,27.9,0.0,0.0,12.71,42.26,28.2,0.53,2.56,0.0,0.0,0.0,3.22
2015-04-30,25.13,0.0,2.26,0.0,96.95,0.0,27.27,0.0,0.0,12.66,41.9,27.47,0.53,2.54,0.0,0.0,0.0,2.92
2015-05-01,26.31,0.0,2.31,0.0,98.15,0.0,27.39,0.0,0.0,12.93,41.92,28.31,0.55,2.49,0.0,0.0,0.0,2.96
2015-05-04,26.18,0.0,2.31,0.0,97.72,0.0,27.48,0.0,0.0,12.81,41.56,28.0,0.54,2.5,0.0,0.0,0.0,2.92
2015-05-05,26.37,0.0,2.28,0.0,95.5,0.0,26.99,0.0,0.0,12.56,41.01,27.39,0.53,2.42,0.0,0.0,0.0,2.77
2015-05-06,25.42,0.0,2.29,0.0,95.82,0.0,26.59,0.0,0.0,12.71,39.87,27.34,0.53,2.46,0.0,0.0,0.0,2.74
2015-05-07,26.03,0.0,2.32,0.0,96.2,0.0,26.94,0.0,0.0,12.74,40.23,26.63,0.54,2.46,0.0,0.0,0.0,2.71
2015-05-08,26.28,0.0,2.31,0.0,97.58,0.0,27.28,0.0,0.0,12.83,41.14,26.55,0.5,2.43,0.0,0.0,0.0,2.72
2015-05-11,26.86,0.0,2.32,0.0,98.38,0.0,27.13,0.0,0.0,12.73,40.81,27.1,0.5,2.55,0.0,0.0,0.0,2.72
2015-05-12,27.77,0.0,2.35,0.0,98.39,0.0,26.78,0.0,0.0,12.74,40.79,26.24,0.5,2.63,0.0,0.0,0.0,2.64
2015-05-13,28.29,0.0,2.37,0.0,98.34,0.0,26.81,0.0,0.0,12.75,41.03,26.56,0.5,2.62,0.0,0.0,0.0,2.68
2015-05-14,28.16,0.0,2.33,0.0,100.15,0.0,27.3,0.0,0.0,12.87,41.97,26.07,0.51,2.63,0.0,0.0,0.0,2.69
2015-05-15,27.8,0.0,2.32,0.0,100.58,0.0,27.16,0.0,0.0,12.92,41.61,25.72,0.51,2.61,0.0,0.0,0.0,2.64
2015-05-18,28.16,0.0,2.35,0.0,100.55,0.0,27.17,0.0,0.0,13.01,41.36,26.14,0.51,2.58,0.0,0.0,0.0,2.53
2015-05-19,26.96,0.0,2.28,0.0,100.73,0.0,27.3,0.0,0.0,12.8,41.26,25.7,0.51,2.68,0.0,0.0,0.0,2.47
2015-05-20,27.2,0.0,2.32,0.0,101.11,0.0,27.46,0.0,0.0,12.78,41.26,25.97,0.51,2.62,0.0,0.0,0.0,2.5
2015-05-21,27.1,0.0,2.28,0.0,101.01,0.0,27.67,0.0,0.0,12.99,41.12,26.27,0.51,2.62,0.0,0.0,0.0,2.52
2015-05-22,26.99,0.0,2.28,0.0,100.52,0.0,27.56,0.0,0.0,11.88,40.67,26.69,0.5,2.58,0.0,0.0,0.0,2.44
2015-05-26,25.78,0.0,2.22,0.0,98.69,0.0,27.2,0.0,0.0,12.15,40.4,26.68,0.5,2.58,0.0,0.0,0.0,2.4
2015-05-27,26.02,0.0,2.28,0.0,101.92,0.0,27.55,0.0,0.0,12.56,41.28,27.47,0.53,2.71,0.0,0.0,0.0,2.39
2015-05-28,26.67,0.0,2.27,0.0,103.07,0.0,27.54,0.0,0.0,12.84,41.14,27.62,0.54,2.73,0.0,0.0,0.0,2.45
2015-05-29,26.75,0.0,2.28,0.0,101.71,0.0,27.1,0.0,0.0,12.65,40.63,27.28,0.54,2.72,0.0,0.0,0.0,2.38
2015-06-01,26.69,0.0,2.25,0.0,101.1,0.0,27.3,0.0,0.0,12.74,40.95,27.76,0.54,2.68,0.0,0.0,0.0,2.34
2015-06-02,27.1,0.0,2.3,0.0,99.67,0.0,27.53,0.0,0.0,12.66,40.68,27.14,0.53,2.8,0.0,0.0,0.0,2.31
2015-06-03,26.47,0.0,2.28,0.0,101.19,0.0,27.6,0.0,0.0,12.74,40.62,26.45,0.53,2.82,0.0,0.0,0.0,2.4
2015-06-04,26.33,0.0,2.33,0.0,100.16,0.0,27.42,0.0,0.0,12.76,40.2,26.36,0.53,2.74,0.0,0.0,0.0,2.52
2015-06-05,25.63,0.0,2.33,0.0,98.81,0.0,27.31,0.0,0.0,12.84,40.01,25.97,0.54,2.74,0.0,0.0,0.0,2.55
2015-06-08,26.11,0.0,2.31,0.0,97.64,0.0,27.01,0.0,0.0,12.56,39.65,25.32,0.53,2.74,0.0,0.0,0.0,2.55
2015-06-09,25.72,0.0,2.29,0.0,98.04,0.0,26.95,0.0,0.0,12.83,39.58,24.6,0.53,2.69,0.0,0.0,0.0,2.45
2015-06-10,26.26,0.0,2.32,0.0,98.71,0.0,27.47,0.0,0.0,12.86,40.42,24.6,0.52,2.7,0.0,0.0,0.0,2.49
2015-06-11,25.94,0.0,2.32,0.0,99.63,0.0,27.34,0.0,0.0,13.14,40.27,24.44,0.53,2.69,0.0,0.0,0.0,2.52
2015-06-12,25.68,0.0,2.31,0.0,97.73,0.0,27.21,0.0,0.0,12.97,39.86,24.54,0.51,2.69,0.0,0.0,0.0,2.51
2015-06-15,25.83,0.0,2.32,0.0,98.16,0.0,26.99,0.0,0.0,12.79,39.44,23.68,0.51,2.69,0.0,0.0,0.0,2.45
2015-06-16,25.15,0.0,2.35,0.0,98.91,0.0,27.08,0.0,0.0,12.83,39.74,23.68,0.52,2.66,0.0,0.0,0.0,2.36
2015-06-17,25.75,0.0,2.47,0.0,97.65,0.0,27.17,0.0,0.0,12.8,39.86,23.91,0.52,2.59,0.0,0.0,0.0,2.27
2015-06-18,26.54,0.0,2.52,0.0,98.66,0.0,27.64,0.0,0.0,13.13,40.51,23.9,0.53,2.59,0.0,0.0,0.0,2.27
2015-06-19,25.73,0.0,2.58,0.0,98.55,0.0,27.71,0.0,0.0,13.25,39.97,23.9,0.53,2.6,0.0,0.0,0.0,2.19
2015-06-22,25.12,0.0,2.62,0.0,101.36,0.0,27.82,0.0,0.0,13.25,40.09,24.06,0.53,2.64,0.0,0.0,0.0,2.2
